method,dataset_id,name,test_judgment_metric,max_test_judgment_metric,PMA
classify_svm,252,jEdit_4.0_4.2_1,0.774193548,0.845360825,0.915814319
classify_sgd,252,jEdit_4.0_4.2_1,0.819277108,0.845360825,0.969144872
classify_rf,252,jEdit_4.0_4.2_1,0.804597701,0.845360825,0.951780207
classify_pa,252,jEdit_4.0_4.2_1,0.716981132,0.845360825,0.848136217
classify_mlp,252,jEdit_4.0_4.2_1,0.845360825,0.845360825,1
classify_logreg,252,jEdit_4.0_4.2_1,0.783505155,0.845360825,0.926829268
classify_knn,252,jEdit_4.0_4.2_1,0.786516854,0.845360825,0.930391888
classify_gp,252,jEdit_4.0_4.2_1,0.813186813,0.845360825,0.961940499
classify_et,252,jEdit_4.0_4.2_1,0.772277228,0.845360825,0.913547452
classify_dbn,252,jEdit_4.0_4.2_1,0.804878049,0.845360825,0.952111838
classify_svm,253,jEdit_4.2_4.3_1,0.578947368,0.713178295,0.811784897
classify_sgd,253,jEdit_4.2_4.3_1,0.678571429,0.713178295,0.951475155
classify_rf,253,jEdit_4.2_4.3_1,0.536082474,0.713178295,0.751680861
classify_pa,253,jEdit_4.2_4.3_1,0.574257426,0.713178295,0.805208782
classify_mnb,253,jEdit_4.2_4.3_1,0.536082474,0.713178295,0.751680861
classify_mlp,253,jEdit_4.2_4.3_1,0.713178295,0.713178295,1
classify_logreg,253,jEdit_4.2_4.3_1,0.632478633,0.713178295,0.886845039
classify_knn,253,jEdit_4.2_4.3_1,0.628571429,0.713178295,0.88136646
classify_gp,253,jEdit_4.2_4.3_1,0.678899083,0.713178295,0.951934583
classify_gnb,253,jEdit_4.2_4.3_1,0.709219858,0.713178295,0.994449584
classify_dt,253,jEdit_4.2_4.3_1,0.647619048,0.713178295,0.908074534
classify_dbn,253,jEdit_4.2_4.3_1,0.631578947,0.713178295,0.885583524
classify_bnb,253,jEdit_4.2_4.3_1,0.661654135,0.713178295,0.927754168
classify_svm,254,kc1-binary_1,0.734693878,0.892857143,0.822857143
classify_sgd,254,kc1-binary_1,0.807692308,0.892857143,0.904615385
classify_rf,254,kc1-binary_1,0.830188679,0.892857143,0.929811321
classify_pa,254,kc1-binary_1,0.814814815,0.892857143,0.912592593
classify_mlp,254,kc1-binary_1,0.872727273,0.892857143,0.977454545
classify_logreg,254,kc1-binary_1,0.892857143,0.892857143,1
classify_knn,254,kc1-binary_1,0.851851852,0.892857143,0.954074074
classify_gp,254,kc1-binary_1,0.65,0.892857143,0.728
classify_gnb,254,kc1-binary_1,0.819672131,0.892857143,0.918032787
classify_et,254,kc1-binary_1,0.816326531,0.892857143,0.914285714
classify_dt,254,kc1-binary_1,0.836363636,0.892857143,0.936727273
classify_dbn,254,kc1-binary_1,0.862068966,0.892857143,0.965517241
classify_bnb,254,kc1-binary_1,0.819672131,0.892857143,0.918032787
classify_svm,255,kc1-top5_1,0.963855422,1,0.963855422
classify_sgd,255,kc1-top5_1,1,1,1
classify_rf,255,kc1-top5_1,1,1,1
classify_pa,255,kc1-top5_1,0.963855422,1,0.963855422
classify_mlp,255,kc1-top5_1,1,1,1
classify_logreg,255,kc1-top5_1,1,1,1
classify_knn,255,kc1-top5_1,0.988505747,1,0.988505747
classify_gp,255,kc1-top5_1,0.988505747,1,0.988505747
classify_gnb,255,kc1-top5_1,0.925,1,0.925
classify_et,255,kc1-top5_1,0.988505747,1,0.988505747
classify_dbn,255,kc1-top5_1,1,1,1
classify_bnb,255,kc1-top5_1,0.925,1,0.925
classify_svm,256,kc1_1,0.465573771,0.502673797,0.926194629
classify_sgd,256,kc1_1,0.41958042,0.502673797,0.834697218
classify_rf,256,kc1_1,0.278688525,0.502673797,0.554412278
classify_pa,256,kc1_1,0.196428571,0.502673797,0.390767477
classify_mnb,256,kc1_1,0.41025641,0.502673797,0.816148391
classify_mlp,256,kc1_1,0.502673797,0.502673797,1
classify_logreg,256,kc1_1,0.455782313,0.502673797,0.906715878
classify_knn,256,kc1_1,0.45398773,0.502673797,0.903145803
classify_gp,256,kc1_1,0.24,0.502673797,0.477446809
classify_et,256,kc1_1,0.233333333,0.502673797,0.464184397
classify_dbn,256,kc1_1,0.4,0.502673797,0.795744681
classify_svm,257,kc2_1,0.564102564,0.564102564,1
classify_sgd,257,kc2_1,0.547945205,0.564102564,0.97135741
classify_rf,257,kc2_1,0.545454545,0.564102564,0.966942149
classify_pa,257,kc2_1,0.561797753,0.564102564,0.995914198
classify_mlp,257,kc2_1,0.553846154,0.564102564,0.981818182
classify_logreg,257,kc2_1,0.507042254,0.564102564,0.898847631
classify_knn,257,kc2_1,0.558823529,0.564102564,0.990641711
classify_gp,257,kc2_1,0.412698413,0.564102564,0.731601732
classify_gnb,257,kc2_1,0.507936508,0.564102564,0.9004329
classify_et,257,kc2_1,0.509090909,0.564102564,0.902479339
classify_dt,257,kc2_1,0.52173913,0.564102564,0.924901186
classify_dbn,257,kc2_1,0.56,0.564102564,0.992727273
classify_svm,258,kc3_1,0.372881356,0.6,0.621468927
classify_sgd,258,kc3_1,0.6,0.6,1
classify_rf,258,kc3_1,0,0.6,0
classify_pa,258,kc3_1,0.392156863,0.6,0.653594771
classify_mlp,258,kc3_1,0.461538462,0.6,0.769230769
classify_logreg,258,kc3_1,0.431372549,0.6,0.718954248
classify_knn,258,kc3_1,0.117647059,0.6,0.196078431
classify_gp,258,kc3_1,0.111111111,0.6,0.185185185
classify_et,258,kc3_1,0,0.6,0
classify_dbn,258,kc3_1,0.2,0.6,0.333333333
classify_sgd,259,kdd_JapaneseVowels_1,0.976275208,0.998017447,0.97821457
classify_rf,259,kdd_JapaneseVowels_1,0.982449221,0.998017447,0.984400848
classify_pa,259,kdd_JapaneseVowels_1,0.974589523,0.998017447,0.976525537
classify_mlp,259,kdd_JapaneseVowels_1,0.998017447,0.998017447,1
classify_logreg,259,kdd_JapaneseVowels_1,0.788198609,0.998017447,0.789764359
classify_knn,259,kdd_JapaneseVowels_1,0.997227723,0.998017447,0.999208708
classify_gnb,259,kdd_JapaneseVowels_1,0.975416336,0.998017447,0.977353993
classify_dbn,259,kdd_JapaneseVowels_1,0.98906778,0.998017447,0.991032555
classify_bnb,259,kdd_JapaneseVowels_1,0.933305457,0.998017447,0.93515946
classify_svm,260,kdd_synthetic_control_1,0.899082569,1,0.899082569
classify_sgd,260,kdd_synthetic_control_1,1,1,1
classify_rf,260,kdd_synthetic_control_1,1,1,1
classify_pa,260,kdd_synthetic_control_1,1,1,1
classify_mlp,260,kdd_synthetic_control_1,1,1,1
classify_logreg,260,kdd_synthetic_control_1,1,1,1
classify_knn,260,kdd_synthetic_control_1,1,1,1
classify_gp,260,kdd_synthetic_control_1,1,1,1
classify_gnb,260,kdd_synthetic_control_1,1,1,1
classify_et,260,kdd_synthetic_control_1,1,1,1
classify_dt,260,kdd_synthetic_control_1,0.993243243,1,0.993243243
classify_dbn,260,kdd_synthetic_control_1,0.993150685,1,0.993150685
classify_bnb,260,kdd_synthetic_control_1,0.986394558,1,0.986394558
classify_svm,261,kidney_1,0.736842105,0.777777778,0.947368421
classify_sgd,261,kidney_1,0.588235294,0.777777778,0.756302521
classify_rf,261,kidney_1,0.705882353,0.777777778,0.907563025
classify_pa,261,kidney_1,0.736842105,0.777777778,0.947368421
classify_mnb,261,kidney_1,0.555555556,0.777777778,0.714285714
classify_mlp,261,kidney_1,0.777777778,0.777777778,1
classify_logreg,261,kidney_1,0.736842105,0.777777778,0.947368421
classify_knn,261,kidney_1,0.705882353,0.777777778,0.907563025
classify_gp,261,kidney_1,0.6,0.777777778,0.771428571
classify_gnb,261,kidney_1,0.631578947,0.777777778,0.812030075
classify_et,261,kidney_1,0.736842105,0.777777778,0.947368421
classify_dbn,261,kidney_1,0.705882353,0.777777778,0.907563025
classify_bnb,261,kidney_1,0.666666667,0.777777778,0.857142857
classify_svm,262,kin8nm_1,0.652042775,0.929883139,0.701209375
classify_sgd,262,kin8nm_1,0.748804708,0.929883139,0.80526754
classify_rf,262,kin8nm_1,0.733614412,0.929883139,0.788931836
classify_mlp,262,kin8nm_1,0.929883139,0.929883139,1
classify_logreg,262,kin8nm_1,0.730263158,0.929883139,0.785327884
classify_knn,262,kin8nm_1,0.866556837,0.929883139,0.931898645
classify_et,262,kin8nm_1,0.721907842,0.929883139,0.776342544
classify_dt,262,kin8nm_1,0.681269557,0.929883139,0.732639973
classify_dbn,262,kin8nm_1,0.918624161,0.929883139,0.987892051
classify_svm,263,kr-vs-kp_1,0.983089064,0.995454546,0.987578055
classify_sgd,263,kr-vs-kp_1,0.970588235,0.995454546,0.975020145
classify_rf,263,kr-vs-kp_1,0.934117647,0.995454546,0.938383024
classify_pa,263,kr-vs-kp_1,0.948430493,0.995454546,0.952761226
classify_mlp,263,kr-vs-kp_1,0.995454546,0.995454546,1
classify_logreg,263,kr-vs-kp_1,0.954751131,0.995454546,0.959110725
classify_knn,263,kr-vs-kp_1,0.948216341,0.995454546,0.952546096
classify_gp,263,kr-vs-kp_1,0.96803653,0.995454546,0.972456788
classify_et,263,kr-vs-kp_1,0.923627685,0.995454546,0.927845163
classify_dt,263,kr-vs-kp_1,0.964652223,0.995454546,0.969057028
classify_dbn,263,kr-vs-kp_1,0.986425339,0.995454546,0.990929565
classify_svm,264,letter_1,0.980718593,0.999220712,0.981483452
classify_sgd,264,letter_1,0.989332416,0.999220712,0.990103992
classify_rf,264,letter_1,0.980718593,0.999220712,0.981483452
classify_pa,264,letter_1,0.988846946,0.999220712,0.989618144
classify_mnb,264,letter_1,0.966489686,0.999220712,0.967243447
classify_mlp,264,letter_1,0.999220712,0.999220712,1
classify_logreg,264,letter_1,0.983200554,0.999220712,0.983967348
classify_knn,264,letter_1,0.998614958,0.999220712,0.999393774
classify_gnb,264,letter_1,0.985193523,0.999220712,0.985961872
classify_et,264,letter_1,0.985237648,0.999220712,0.986006031
classify_dt,264,letter_1,0.993762994,0.999220712,0.994538026
classify_dbn,264,letter_1,0.997922438,0.999220712,0.998700713
classify_svm,265,leukemia_1,1,1,1
classify_sgd,265,leukemia_1,1,1,1
classify_rf,265,leukemia_1,0.8,1,0.8
classify_pa,265,leukemia_1,1,1,1
classify_mlp,265,leukemia_1,1,1,1
classify_logreg,265,leukemia_1,1,1,1
classify_knn,265,leukemia_1,0.8,1,0.8
classify_gp,265,leukemia_1,0.666666667,1,0.666666667
classify_gnb,265,leukemia_1,1,1,1
classify_et,265,leukemia_1,0.909090909,1,0.909090909
classify_dt,265,leukemia_1,0.727272727,1,0.727272727
classify_dbn,265,leukemia_1,0.923076923,1,0.923076923
classify_bnb,265,leukemia_1,0.833333333,1,0.833333333
classify_svm,266,lowbwt_1,0,0.888888889,0
classify_sgd,266,lowbwt_1,0.888888889,0.888888889,1
classify_rf,266,lowbwt_1,0.819672131,0.888888889,0.922131147
classify_pa,266,lowbwt_1,0.819672131,0.888888889,0.922131147
classify_mlp,266,lowbwt_1,0.852459016,0.888888889,0.959016393
classify_logreg,266,lowbwt_1,0.777777778,0.888888889,0.875
classify_knn,266,lowbwt_1,0.833333333,0.888888889,0.9375
classify_gp,266,lowbwt_1,0.696969697,0.888888889,0.784090909
classify_gnb,266,lowbwt_1,0.830769231,0.888888889,0.934615385
classify_et,266,lowbwt_1,0.848484848,0.888888889,0.954545455
classify_dt,266,lowbwt_1,0.821428571,0.888888889,0.924107143
classify_dbn,266,lowbwt_1,0.830769231,0.888888889,0.934615385
classify_bnb,266,lowbwt_1,0.733333333,0.888888889,0.825
classify_svm,267,lsvt_1,0.888888889,0.958333333,0.927536232
classify_sgd,267,lsvt_1,0.958333333,0.958333333,1
classify_rf,267,lsvt_1,0.916666667,0.958333333,0.956521739
classify_mlp,267,lsvt_1,0.913043478,0.958333333,0.952741021
classify_logreg,267,lsvt_1,0.80952381,0.958333333,0.844720497
classify_knn,267,lsvt_1,0.826086957,0.958333333,0.862003781
classify_gp,267,lsvt_1,0.72,0.958333333,0.751304348
classify_et,267,lsvt_1,0.901960784,0.958333333,0.941176471
classify_dt,267,lsvt_1,0.772727273,0.958333333,0.806324111
classify_dbn,267,lsvt_1,0.901960784,0.958333333,0.941176471
classify_bnb,267,lsvt_1,0.631578947,0.958333333,0.659038902
classify_svm,268,lupus_1,0.625,0.75,0.833333333
classify_sgd,268,lupus_1,0.666666667,0.75,0.888888889
classify_rf,268,lupus_1,0.75,0.75,1
classify_pa,268,lupus_1,0.625,0.75,0.833333333
classify_mlp,268,lupus_1,0.666666667,0.75,0.888888889
classify_logreg,268,lupus_1,0.75,0.75,1
classify_knn,268,lupus_1,0.75,0.75,1
classify_gp,268,lupus_1,0.588235294,0.75,0.784313725
classify_et,268,lupus_1,0.571428571,0.75,0.761904762
classify_dt,268,lupus_1,0.705882353,0.75,0.941176471
classify_dbn,268,lupus_1,0.666666667,0.75,0.888888889
classify_bnb,268,lupus_1,0,0.75,0
classify_svm,269,lymph_1,0.703587681,0.867940659,0.810640305
classify_sgd,269,lymph_1,0.815116923,0.867940659,0.939139
classify_rf,269,lymph_1,0.157225094,0.867940659,0.181147284
classify_mnb,269,lymph_1,0.692116558,0.867940659,0.797423822
classify_mlp,269,lymph_1,0.851540081,0.867940659,0.981104032
classify_logreg,269,lymph_1,0.783578582,0.867940659,0.902802022
classify_knn,269,lymph_1,0.76701769,0.867940659,0.883721349
classify_gp,269,lymph_1,0.131593839,0.867940659,0.15161617
classify_gnb,269,lymph_1,0.156383993,0.867940659,0.180178208
classify_et,269,lymph_1,0.157225094,0.867940659,0.181147284
classify_dt,269,lymph_1,0.143870962,0.867940659,0.165761289
classify_dbn,269,lymph_1,0.867940659,0.867940659,1
classify_bnb,269,lymph_1,0.543065925,0.867940659,0.625694763
classify_svm,270,lymph_2,0.769230769,0.871794872,0.882352941
classify_sgd,270,lymph_2,0.820512821,0.871794872,0.941176471
classify_pa,270,lymph_2,0.810810811,0.871794872,0.930047695
classify_mlp,270,lymph_2,0.857142857,0.871794872,0.983193277
classify_logreg,270,lymph_2,0.8,0.871794872,0.917647059
classify_knn,270,lymph_2,0.75,0.871794872,0.860294118
classify_gp,270,lymph_2,0.705882353,0.871794872,0.809688581
classify_et,270,lymph_2,0.742857143,0.871794872,0.85210084
classify_dt,270,lymph_2,0.722222222,0.871794872,0.828431373
classify_dbn,270,lymph_2,0.871794872,0.871794872,1
classify_bnb,270,lymph_2,0.833333333,0.871794872,0.955882353
classify_svm,271,machine_cpu_1,0,1,0
classify_sgd,271,machine_cpu_1,0.947368421,1,0.947368421
classify_rf,271,machine_cpu_1,0.972972973,1,0.972972973
classify_pa,271,machine_cpu_1,0.88372093,1,0.88372093
classify_mlp,271,machine_cpu_1,0.974358974,1,0.974358974
classify_logreg,271,machine_cpu_1,0.904761905,1,0.904761905
classify_knn,271,machine_cpu_1,1,1,1
classify_gp,271,machine_cpu_1,0.882352941,1,0.882352941
classify_gnb,271,machine_cpu_1,0.95,1,0.95
classify_et,271,machine_cpu_1,0.416666667,1,0.416666667
classify_dt,271,machine_cpu_1,0.944444444,1,0.944444444
classify_dbn,271,machine_cpu_1,0.974358974,1,0.974358974
classify_svm,272,madelon_1,0.672340426,0.810539523,0.829497398
classify_sgd,272,madelon_1,0.672340426,0.810539523,0.829497398
classify_rf,272,madelon_1,0.810539523,0.810539523,1
classify_pa,272,madelon_1,0.590792839,0.810539523,0.728888379
classify_mnb,272,madelon_1,0.596078431,0.810539523,0.735409458
classify_mlp,272,madelon_1,0.672340426,0.810539523,0.829497398
classify_logreg,272,madelon_1,0.595578674,0.810539523,0.734792884
classify_knn,272,madelon_1,0.634567901,0.810539523,0.782895692
classify_gp,272,madelon_1,0,0.810539523,0
classify_et,272,madelon_1,0.688039458,0.810539523,0.848866018
classify_dt,272,madelon_1,0.71409396,0.810539523,0.881010659
classify_dbn,272,madelon_1,0.576454669,0.810539523,0.711198716
classify_bnb,272,madelon_1,0.602015113,0.810539523,0.742733816
classify_svm,273,mammography_1,0.278651685,0.684210526,0.407260156
classify_sgd,273,mammography_1,0.504504505,0.684210526,0.737352737
classify_rf,273,mammography_1,0.444444444,0.684210526,0.64957265
classify_pa,273,mammography_1,0.053333333,0.684210526,0.077948718
classify_mlp,273,mammography_1,0.684210526,0.684210526,1
classify_logreg,273,mammography_1,0.116197183,0.684210526,0.169826652
classify_knn,273,mammography_1,0.64516129,0.684210526,0.94292804
classify_et,273,mammography_1,0.252873563,0.684210526,0.369584439
classify_dt,273,mammography_1,0.078947368,0.684210526,0.115384615
classify_dbn,273,mammography_1,0.641221374,0.684210526,0.9371697
classify_bnb,273,mammography_1,0.13003096,0.684210526,0.190045249
classify_svm,274,mbagrade_1,0.8,0.818181818,0.977777778
classify_sgd,274,mbagrade_1,0.8,0.818181818,0.977777778
classify_rf,274,mbagrade_1,0.761904762,0.818181818,0.931216931
classify_pa,274,mbagrade_1,0.380952381,0.818181818,0.465608466
classify_mlp,274,mbagrade_1,0.818181818,0.818181818,1
classify_logreg,274,mbagrade_1,0.75,0.818181818,0.916666667
classify_knn,274,mbagrade_1,0.761904762,0.818181818,0.931216931
classify_gp,274,mbagrade_1,0.642857143,0.818181818,0.785714286
classify_gnb,274,mbagrade_1,0.818181818,0.818181818,1
classify_et,274,mbagrade_1,0.818181818,0.818181818,1
classify_dt,274,mbagrade_1,0.727272727,0.818181818,0.888888889
classify_dbn,274,mbagrade_1,0.818181818,0.818181818,1
classify_bnb,274,mbagrade_1,0.75,0.818181818,0.916666667
classify_svm,275,mc1_1,0.172413793,0.484848485,0.355603448
classify_sgd,275,mc1_1,0.298507463,0.484848485,0.615671642
classify_rf,275,mc1_1,0.347826087,0.484848485,0.717391305
classify_pa,275,mc1_1,0.275862069,0.484848485,0.568965517
classify_mlp,275,mc1_1,0.484848485,0.484848485,1
classify_logreg,275,mc1_1,0.050331126,0.484848485,0.103807947
classify_knn,275,mc1_1,0.424242424,0.484848485,0.875
classify_et,275,mc1_1,0,0.484848485,0
classify_dt,275,mc1_1,0.344827586,0.484848485,0.711206897
classify_dbn,275,mc1_1,0,0.484848485,0
classify_bnb,275,mc1_1,0.125,0.484848485,0.2578125
classify_svm,276,mc2_1,0.585365854,0.709677419,0.824833703
classify_sgd,276,mc2_1,0.689655172,0.709677419,0.971786834
classify_rf,276,mc2_1,0.416666667,0.709677419,0.587121212
classify_pa,276,mc2_1,0.434782609,0.709677419,0.612648221
classify_mnb,276,mc2_1,0.315789474,0.709677419,0.444976077
classify_mlp,276,mc2_1,0.709677419,0.709677419,1
classify_logreg,276,mc2_1,0.611111111,0.709677419,0.861111111
classify_knn,276,mc2_1,0.5,0.709677419,0.704545455
classify_gp,276,mc2_1,0.421052632,0.709677419,0.593301435
classify_gnb,276,mc2_1,0.5,0.709677419,0.704545455
classify_et,276,mc2_1,0.5,0.709677419,0.704545455
classify_dt,276,mc2_1,0.342857143,0.709677419,0.483116883
classify_dbn,276,mc2_1,0.580645161,0.709677419,0.818181818
classify_svm,277,meta_batchincremental.arff_1,-0.075729394,0.065285721,-1.159968722
classify_sgd,277,meta_batchincremental.arff_1,-0.015251059,0.065285721,-0.233604812
classify_rf,277,meta_batchincremental.arff_1,-0.065657423,0.065285721,-1.005693473
classify_pa,277,meta_batchincremental.arff_1,-0.069450729,0.065285721,-1.06379662
classify_mlp,277,meta_batchincremental.arff_1,0.065285721,0.065285721,1
classify_logreg,277,meta_batchincremental.arff_1,0.058056887,0.065285721,0.889273891
classify_knn,277,meta_batchincremental.arff_1,-0.125494424,0.065285721,-1.922233883
classify_gp,277,meta_batchincremental.arff_1,-0.138496099,0.065285721,-2.121384239
classify_gnb,277,meta_batchincremental.arff_1,-0.002321069,0.065285721,-0.03555248
classify_dt,277,meta_batchincremental.arff_1,-0.094895475,0.065285721,-1.453541054
classify_dbn,277,meta_batchincremental.arff_1,-0.022115179,0.065285721,-0.338744506
classify_bnb,277,meta_batchincremental.arff_1,-0.125821233,0.065285721,-1.9272397
classify_svm,278,meta_ensembles.arff_1,-0.003499137,0.486120415,-0.007198086
classify_sgd,278,meta_ensembles.arff_1,0.370125927,0.486120415,0.761387334
classify_rf,278,meta_ensembles.arff_1,0.200585278,0.486120415,0.412624674
classify_pa,278,meta_ensembles.arff_1,0.252750844,0.486120415,0.519934642
classify_mlp,278,meta_ensembles.arff_1,0.289264703,0.486120415,0.595047429
classify_logreg,278,meta_ensembles.arff_1,0.273257721,0.486120415,0.562119411
classify_knn,278,meta_ensembles.arff_1,0.464569322,0.486120415,0.95566717
classify_gp,278,meta_ensembles.arff_1,-0.003499137,0.486120415,-0.007198086
classify_gnb,278,meta_ensembles.arff_1,0.226599744,0.486120415,0.466139123
classify_et,278,meta_ensembles.arff_1,0.486120415,0.486120415,1
classify_dbn,278,meta_ensembles.arff_1,0.090221586,0.486120415,0.185595139
classify_bnb,278,meta_ensembles.arff_1,0.324643076,0.486120415,0.667824401
classify_sgd,279,meta_instanceincremental.arff_1,0.481077738,0.835930315,0.57549981
classify_rf,279,meta_instanceincremental.arff_1,0.835930315,0.835930315,1
classify_pa,279,meta_instanceincremental.arff_1,0.117940382,0.835930315,0.141088772
classify_mlp,279,meta_instanceincremental.arff_1,0.481077738,0.835930315,0.57549981
classify_logreg,279,meta_instanceincremental.arff_1,0.418281352,0.835930315,0.500378254
classify_knn,279,meta_instanceincremental.arff_1,0.166333467,0.835930315,0.198980063
classify_gp,279,meta_instanceincremental.arff_1,-0.124921551,0.835930315,-0.149440149
classify_gnb,279,meta_instanceincremental.arff_1,0.271194362,0.835930315,0.324422212
classify_et,279,meta_instanceincremental.arff_1,0.14086131,0.835930315,0.168508436
